id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
13010,2015-10-26 01:00:00,348048.65290587954,1,3.5,3308,193709,2.0,0,4,2,12,4626,2117,1987,1966,98096,47.566044,-121.919416,2030,88470
13011,2015-10-26 02:00:00,941188.1412330392,2,2.0,779,74774,1.5,0,1,1,13,9243,2526,1964,2011,98191,47.58845,-121.52942,5062,7847
13012,2015-10-26 03:00:00,220041.08373246723,5,2.5,7723,173098,1.5,0,3,2,9,1139,4027,1924,2004,98141,47.33632,-122.49862,5349,12271
13013,2015-10-26 04:00:00,184177.34753116404,9,6.0,5320,33633,1.5,0,3,3,5,3879,1772,2011,1954,98129,47.495301,-121.672693,2610,191357
13014,2015-10-26 05:00:00,1703919.5690655878,10,1.0,7668,156222,3.5,0,1,2,12,5193,4352,1950,2011,98058,47.391892,-121.919089,4989,42564
13015,2015-10-26 06:00:00,279128.9975149913,8,4.5,6399,68727,3.5,0,3,2,13,671,235,1976,1963,98038,47.571213,-121.350943,495,154608
13016,2015-10-26 07:00:00,176727.025988839,10,3.0,979,79407,2.5,0,0,1,4,9074,1796,1944,1958,98125,47.222746,-121.537579,2389,64087
13017,2015-10-26 08:00:00,130687.23661120508,8,6.5,11311,132940,2.5,0,3,5,12,2180,2882,1970,1954,98181,47.495423,-121.501807,645,17397
13018,2015-10-26 09:00:00,939001.5582491235,9,6.5,6267,152972,2.5,0,4,3,10,3365,181,2010,1937,98112,47.139,-122.271544,484,179509
13019,2015-10-26 10:00:00,348393.1420843683,2,5.5,10613,189466,1.0,0,4,3,13,4053,4733,1970,1937,98023,47.180397,-121.486068,6098,62329
13020,2015-10-26 11:00:00,370423.8558984384,7,3.5,4504,41595,3.5,0,3,5,6,3931,3014,1905,2003,98033,47.49041,-122.225604,556,116233
13021,2015-10-26 12:00:00,395758.2412416249,10,5.0,11234,6250,3.0,0,3,3,12,3376,2030,1964,1943,98162,47.325103,-122.187372,899,88021
13022,2015-10-26 13:00:00,899019.5137395456,5,5.5,5947,11588,3.0,0,2,4,12,9329,1651,1973,2013,98185,47.677919,-121.630186,453,93848
13023,2015-10-26 14:00:00,390166.60383886035,3,3.0,5321,117247,1.0,0,3,4,4,5095,2884,1912,1978,98007,47.146227,-122.406307,3861,186036
13024,2015-10-26 15:00:00,2282627.2614399428,10,7.0,5011,154554,3.0,0,1,2,5,7779,3464,1956,1964,98015,47.391306,-121.344931,1558,59952
13025,2015-10-26 16:00:00,485838.91719332436,8,8.0,5705,157225,3.0,0,0,4,5,6009,2126,2006,1990,98175,47.529963,-122.323908,3182,116199
13026,2015-10-26 17:00:00,930287.8532584165,2,3.0,489,91949,3.5,0,1,5,10,498,2586,1927,1973,98174,47.723109,-122.496801,1114,106623
13027,2015-10-26 18:00:00,777367.0413741346,4,6.5,650,137951,2.0,0,3,5,4,3662,1391,1998,1938,98167,47.471359,-122.524482,3095,28704
13028,2015-10-26 19:00:00,431268.8151974676,5,4.5,2688,77875,3.0,0,3,2,7,7035,675,2010,1980,98031,47.354331,-122.445582,5655,130518
13029,2015-10-26 20:00:00,293349.58797016967,5,4.0,1522,35542,1.0,0,3,1,4,3096,3748,1973,2011,98151,47.786739,-121.931413,3619,188711
13030,2015-10-26 21:00:00,558145.3827532008,4,3.5,4841,24351,2.5,0,3,1,3,584,2515,1913,1993,98060,47.142728,-122.151642,3811,50377
13031,2015-10-26 22:00:00,632268.3022034663,3,2.5,11514,9703,2.0,0,0,1,6,7804,3739,1932,1992,98161,47.483914,-121.947115,5307,70918
13032,2015-10-26 23:00:00,296318.3808738604,3,7.5,4780,85575,3.0,0,1,3,11,4229,3313,1913,1950,98127,47.147401,-122.00915,3177,113411
13033,2015-10-27 00:00:00,497045.67693893466,5,6.0,10751,74093,1.0,0,0,1,4,9054,2653,1942,1935,98198,47.482226,-121.650346,2482,32670
13034,2015-10-27 01:00:00,1051095.4718397069,10,4.0,1498,27571,1.5,0,2,4,10,5475,419,1950,2013,98189,47.226449,-121.944243,1597,156317
13035,2015-10-27 02:00:00,1884104.9101267813,6,6.0,9360,138918,1.5,0,3,2,12,8749,4214,1951,1936,98031,47.700959,-121.308178,3085,62141
13036,2015-10-27 03:00:00,804566.1960419797,1,6.0,13385,3565,3.5,0,1,5,6,5966,2673,2005,1969,98076,47.586976,-121.345816,1159,125635
13037,2015-10-27 04:00:00,1629741.1890728378,4,2.5,873,168588,3.5,0,4,5,12,5348,233,1944,1962,98180,47.557932,-121.478405,1020,97396
13038,2015-10-27 05:00:00,284770.26661960135,10,2.0,12710,40555,2.0,0,0,2,3,2051,3405,1911,1946,98014,47.736655,-121.822538,1535,57279
13039,2015-10-27 06:00:00,723110.6819134548,10,7.0,4709,199929,3.5,0,0,5,3,9084,487,1940,1936,98127,47.42416,-121.754633,4409,90261
13040,2015-10-27 07:00:00,1129136.405975611,6,6.5,2811,32549,3.5,0,3,3,6,2305,826,1905,1938,98067,47.150216,-122.183849,3016,126793
13041,2015-10-27 08:00:00,236231.29483493642,2,8.0,13275,51925,1.5,0,4,2,3,8219,2,1945,1966,98098,47.192003,-122.446947,3963,92834
13042,2015-10-27 09:00:00,314924.0953313653,10,0.5,9756,168070,1.0,0,0,5,12,7966,1995,1995,1944,98016,47.44593,-122.52305,4452,150589
13043,2015-10-27 10:00:00,1493351.2796665158,5,4.5,3587,139516,3.5,0,4,5,7,2591,113,1939,2002,98027,47.682697,-122.442731,4913,102933
13044,2015-10-27 11:00:00,223559.03591422355,9,6.0,1708,101696,1.5,0,0,1,5,2433,1284,1948,1995,98139,47.364031,-121.829437,4213,176687
13045,2015-10-27 12:00:00,173028.0462065031,3,5.0,1725,139003,1.5,0,4,1,4,2068,2077,1947,2011,98092,47.310577,-122.127043,5001,36637
13046,2015-10-27 13:00:00,1289270.4858739737,3,6.0,13524,125064,3.0,0,2,3,13,494,1657,1954,1987,98155,47.215262,-122.228,2797,122961
13047,2015-10-27 14:00:00,1022472.4854956268,9,1.5,4829,112497,1.0,0,2,2,12,1124,2231,1980,2007,98059,47.226044,-122.138401,3407,59071
13048,2015-10-27 15:00:00,598680.9938967658,3,0.5,7271,163912,1.0,0,4,2,9,1392,4781,1964,1947,98051,47.724578,-122.409003,5590,92773
13049,2015-10-27 16:00:00,428481.34125717933,4,1.0,455,198065,1.0,0,0,3,7,2514,4390,1944,2015,98119,47.404132,-121.870525,636,81765
13050,2015-10-27 17:00:00,325472.3679955121,9,3.5,11068,127404,3.5,0,0,2,7,6584,27,1975,1978,98180,47.657164,-122.295295,3206,95889
13051,2015-10-27 18:00:00,538942.5250614011,4,3.0,10399,65810,3.5,0,2,3,13,8231,4508,1969,2007,98055,47.161889,-122.273569,3116,103131
13052,2015-10-27 19:00:00,1336901.0845069163,5,7.0,1570,104942,2.5,0,3,4,9,1471,1119,1928,1983,98072,47.398296,-121.663047,4153,53858
13053,2015-10-27 20:00:00,522821.97247387934,2,1.0,7176,148622,1.0,0,4,4,7,6341,2376,1915,2012,98018,47.495483,-121.899084,4632,93231
13054,2015-10-27 21:00:00,2016495.1478577964,8,4.0,11005,80668,3.0,0,4,5,3,2632,2531,1903,1957,98143,47.220261,-121.586728,1103,81569
13055,2015-10-27 22:00:00,235965.434677927,9,7.5,3017,137648,1.5,1,4,1,11,8091,257,1974,1988,98049,47.729837,-121.44342,6183,40608
13056,2015-10-27 23:00:00,436360.2628016061,10,4.5,5036,59500,1.5,0,1,2,5,8853,4568,1906,1986,98108,47.539935,-121.850596,602,4016
13057,2015-10-28 00:00:00,340734.524534737,4,1.5,3750,152552,1.5,0,2,4,3,8576,4644,1996,1981,98167,47.239059,-122.542876,2413,44793
13058,2015-10-28 01:00:00,206984.8579943885,3,2.5,11957,53308,1.0,0,0,5,7,8951,1549,1928,1953,98175,47.386453,-121.400519,5316,68234
13059,2015-10-28 02:00:00,397456.74394588376,4,5.0,13014,32066,1.0,0,4,3,10,5994,737,1938,1943,98073,47.698463,-121.867619,743,170878
13060,2015-10-28 03:00:00,592514.4329845358,7,0.5,10288,35046,2.0,0,3,2,11,2285,1652,2008,1935,98047,47.136366,-122.335161,5194,127297
13061,2015-10-28 04:00:00,638553.7457721139,1,8.0,10126,84547,3.5,0,0,5,8,443,3416,1974,1963,98040,47.783489,-121.304437,4253,12839
13062,2015-10-28 05:00:00,2021431.5879338493,2,5.0,6516,117818,2.0,0,3,5,11,3947,2474,1995,0,98112,47.1809,-122.404944,785,8136
13063,2015-10-28 06:00:00,612391.6016289897,10,6.0,2256,178282,2.0,0,3,3,5,8131,944,2004,1966,98052,47.555227,-122.557533,1580,9643
13064,2015-10-28 07:00:00,989639.2508035451,5,4.0,458,34469,2.5,0,4,1,5,6430,1348,1980,1942,98075,47.411402,-121.796687,456,150107
13065,2015-10-28 08:00:00,463362.96721396217,9,7.5,5856,58060,2.0,0,0,4,9,3215,686,1998,1947,98145,47.249677,-121.378676,5261,93331
13066,2015-10-28 09:00:00,1432080.6150108166,6,5.0,12054,64388,3.0,0,1,3,13,7428,4757,2004,1949,98024,47.2469,-122.177842,1877,12890
13067,2015-10-28 10:00:00,2371218.461826617,3,5.5,10888,47263,1.0,0,4,5,5,3130,4819,1917,1990,98104,47.44093,-122.527446,6081,197564
13068,2015-10-28 11:00:00,641625.1872393949,3,7.0,13416,71072,3.5,0,2,1,5,9329,4423,1912,2015,98060,47.181001,-121.402711,2855,188745
13069,2015-10-28 12:00:00,220827.843707829,7,7.0,802,84433,2.5,0,1,5,9,4247,1414,1950,1976,98089,47.169314,-122.44644,1646,168269
13070,2015-10-28 13:00:00,301292.3949638759,3,0.5,9671,163643,3.0,0,0,2,3,4377,2860,1966,1996,98101,47.214114,-122.549159,1720,176586
13071,2015-10-28 14:00:00,538937.0281867969,10,2.5,6222,105368,1.5,0,3,2,13,9071,4315,1988,1954,98010,47.125416,-122.368835,3165,111229
13072,2015-10-28 15:00:00,608984.822681027,3,2.5,12516,53987,2.0,0,1,1,8,7134,2839,1914,1943,98117,47.615698,-122.03883,416,49897
13073,2015-10-28 16:00:00,721362.8824847725,10,0.5,2015,81118,2.0,0,2,5,7,3415,3718,1994,1963,98194,47.507635,-121.388212,4320,68943
13074,2015-10-28 17:00:00,610563.9863952916,7,7.0,2823,56312,1.0,0,3,4,9,802,4369,1944,1986,98136,47.448785,-121.371758,4367,131958
13075,2015-10-28 18:00:00,444581.8432921892,9,3.0,13026,29018,3.0,0,2,2,8,3366,88,1926,1942,98024,47.71453,-122.007791,3120,27358
13076,2015-10-28 19:00:00,283413.174132466,9,3.0,6758,180003,3.0,0,2,4,13,5927,4203,1917,1994,98044,47.47315,-121.875013,6072,98336
13077,2015-10-28 20:00:00,585836.9472835952,3,1.0,11003,14574,3.5,0,3,4,8,654,1418,1926,2015,98143,47.469992,-122.162965,5642,82062
13078,2015-10-28 21:00:00,1620898.4467509398,8,8.0,1193,10907,3.5,0,4,4,5,6485,4482,1949,1979,98156,47.697465,-122.301269,1713,113873
13079,2015-10-28 22:00:00,903426.4895188938,1,6.5,10536,106004,3.5,0,0,1,13,7612,290,1983,2003,98004,47.334854,-122.186938,652,28683
13080,2015-10-28 23:00:00,643252.595262552,8,5.0,11524,121427,3.5,0,2,5,3,4362,3052,1910,1989,98175,47.345991,-122.580607,6044,7003
13081,2015-10-29 00:00:00,909542.3561607891,2,6.5,6329,62900,2.0,0,0,1,11,1176,2200,1904,1942,98133,47.361166,-121.696067,5616,110551
13082,2015-10-29 01:00:00,341210.6064247661,4,6.5,4498,89238,2.0,0,1,3,11,8338,436,1931,1945,98114,47.707907,-122.202257,4902,140413
13083,2015-10-29 02:00:00,309964.9165822931,7,5.5,8527,190145,3.0,0,3,2,7,1980,768,1903,1985,98103,47.226932,-121.951752,1243,179691
13084,2015-10-29 03:00:00,262118.0953880541,6,2.0,1172,30155,3.0,0,1,4,3,3605,3622,1901,0,98174,47.606248,-121.506969,4922,37131
13085,2015-10-29 04:00:00,405266.1797118026,9,6.0,8940,52392,1.5,0,2,5,11,4996,3040,2010,1967,98062,47.221291,-122.130532,622,64934
13086,2015-10-29 05:00:00,329257.65603986627,8,5.0,11664,2859,2.0,0,0,4,6,648,4497,1992,2009,98127,47.171025,-121.918862,3406,197950
13087,2015-10-29 06:00:00,1030744.9162374244,2,6.0,10019,157539,2.0,0,4,1,9,5499,3464,1916,1979,98040,47.610537,-122.38859,3282,190970
13088,2015-10-29 07:00:00,317195.5081244261,4,4.5,1512,178368,3.0,0,3,5,3,6631,1946,1916,1949,98109,47.372927,-121.592733,4870,177694
13089,2015-10-29 08:00:00,252229.53337297362,1,7.5,12447,146675,3.5,0,3,3,6,4898,3025,1946,1983,98006,47.258524,-122.309917,1305,49434
13090,2015-10-29 09:00:00,1723390.320367779,7,5.0,5567,74140,3.5,0,2,1,12,2279,4439,1982,0,98158,47.604081,-122.413023,2641,171727
13091,2015-10-29 10:00:00,322557.70783807,4,5.0,13435,177341,1.0,0,3,5,4,4469,2355,1924,1958,98087,47.121739,-122.018031,1004,149011
13092,2015-10-29 11:00:00,492608.4508258149,8,7.0,12980,166528,3.0,0,4,2,10,1135,3516,1917,1982,98160,47.454983,-121.596515,3196,107756
13093,2015-10-29 12:00:00,606782.6766314835,2,3.5,7400,88202,2.0,0,0,1,4,5083,2410,1986,1984,98014,47.345524,-121.651555,5728,195782
13094,2015-10-29 13:00:00,199648.7430602767,8,3.0,10771,102819,1.5,0,4,5,3,1086,2996,2002,1979,98103,47.125327,-121.726748,2834,36612
13095,2015-10-29 14:00:00,1050564.9642825518,2,4.5,7588,56493,2.0,0,1,5,7,1616,469,1997,2002,98007,47.415125,-121.969018,5069,168513
13096,2015-10-29 15:00:00,691060.9665361573,8,5.0,8004,78519,2.5,0,0,3,12,8296,2595,1964,2010,98175,47.279464,-122.43894,1598,140795
13097,2015-10-29 16:00:00,1317002.4069397156,1,2.0,2200,114067,3.5,0,1,5,6,8064,3001,1971,1951,98173,47.123671,-121.945537,3308,162283
13098,2015-10-29 17:00:00,275005.02355300414,2,5.5,12875,119014,2.0,0,1,5,5,7426,582,1996,1939,98126,47.398126,-121.639718,3863,13583
13099,2015-10-29 18:00:00,474201.70812831837,5,6.5,4149,80244,2.0,0,0,4,8,6648,976,1979,2009,98137,47.731595,-121.557817,1580,13453
13100,2015-10-29 19:00:00,454770.88810926845,1,5.0,7933,128048,2.0,0,3,3,12,4122,2177,1997,1940,98128,47.24996,-122.558388,3304,189417
13101,2015-10-29 20:00:00,532171.9583327504,5,4.5,3339,117567,3.0,0,0,1,4,5943,2501,1992,1984,98045,47.265546,-121.50513,3451,56919
13102,2015-10-29 21:00:00,159814.60058330328,5,2.5,11444,124830,1.0,0,0,3,11,2467,1135,1921,1984,98118,47.492474,-121.331041,2097,114309
13103,2015-10-29 22:00:00,478104.91033709486,7,7.5,2507,101707,2.0,0,2,3,3,4452,959,1927,1978,98006,47.192068,-121.761523,5645,104640
13104,2015-10-29 23:00:00,162995.07457537812,2,6.0,8691,3262,2.0,0,0,2,10,927,2526,1924,1967,98195,47.312621,-121.437373,495,117243
13105,2015-10-30 00:00:00,568543.9226792789,2,4.0,4477,23874,2.0,0,2,5,7,438,4754,1980,1972,98091,47.267963,-122.25104,2512,6058
13106,2015-10-30 01:00:00,99702.4583219517,6,5.5,5292,97053,2.0,0,0,4,4,8229,457,2011,1971,98138,47.529223,-122.31355,6045,104017
13107,2015-10-30 02:00:00,121041.55749637853,10,3.0,9966,160192,2.0,0,3,5,12,8809,4812,1954,1986,98058,47.764104,-122.186709,5599,114283
13108,2015-10-30 03:00:00,784642.9884312014,3,1.0,401,35539,1.5,0,4,1,6,987,2422,2006,1936,98141,47.173626,-121.506272,3567,19191
13109,2015-10-30 04:00:00,301707.4388722246,8,2.0,2468,128876,3.5,0,4,2,11,7826,4420,2006,1949,98085,47.52443,-121.99224,4213,42580
13110,2015-10-30 05:00:00,221571.21926497892,3,1.0,8941,82564,3.0,0,0,5,13,4009,4033,1964,1991,98032,47.746574,-121.53833,409,80913
13111,2015-10-30 06:00:00,1076894.4361415065,10,4.5,11991,150468,3.0,0,3,3,3,8949,2259,1981,1984,98137,47.51899,-122.384839,4920,76313
13112,2015-10-30 07:00:00,556453.2016713338,4,5.0,8828,151997,2.0,0,0,5,4,4214,1679,1952,1939,98105,47.431072,-121.761409,4623,46317
13113,2015-10-30 08:00:00,814608.6858631531,7,3.5,10385,142978,3.5,0,0,5,13,3800,394,2007,1935,98174,47.183713,-122.033025,3593,192584
13114,2015-10-30 09:00:00,393812.64283227804,1,4.5,6430,58981,1.5,0,4,3,6,3799,193,2012,1953,98011,47.316486,-121.722958,5117,141179
13115,2015-10-30 10:00:00,2887033.5675893365,1,1.0,10048,140550,2.5,0,0,1,6,3778,794,2010,2003,98031,47.478209,-122.475004,3851,120478
13116,2015-10-30 11:00:00,289769.27956506994,9,6.5,8615,12460,2.5,0,2,5,6,2987,366,1983,1957,98157,47.746214,-122.507705,1242,20161
13117,2015-10-30 12:00:00,1500256.849707304,6,0.5,9079,50269,1.5,0,0,4,7,7904,4192,1997,1990,98071,47.435915,-121.864377,4964,182560
13118,2015-10-30 13:00:00,423811.37795952905,5,5.5,10379,63622,3.5,0,3,1,9,955,2603,1921,1967,98104,47.371632,-121.476841,2855,178334
13119,2015-10-30 14:00:00,138946.2884714206,2,4.0,6521,191030,2.5,0,0,3,7,3978,854,1931,1969,98094,47.567341,-121.824134,6121,18089
13120,2015-10-30 15:00:00,620322.0899353694,2,2.0,1687,64522,3.0,0,3,5,9,796,4441,1958,1944,98022,47.679893,-122.22725,4010,1472
13121,2015-10-30 16:00:00,551465.0775573581,7,4.5,3065,13659,2.5,0,3,4,10,8183,2661,2014,1989,98038,47.468336,-121.71455,5995,149673
13122,2015-10-30 17:00:00,211943.4409382012,6,6.5,12162,96291,3.5,0,2,2,5,1083,1200,1934,1980,98018,47.240342,-121.639153,2773,168039
13123,2015-10-30 18:00:00,231989.2946898807,8,3.5,9924,74037,2.0,0,2,3,7,7989,531,2003,2011,98056,47.230339,-122.214345,957,173716
13124,2015-10-30 19:00:00,434830.53081965673,3,3.5,2798,60457,3.5,0,0,4,3,3739,546,1907,1977,98155,47.681811,-122.149302,6028,19418
13125,2015-10-30 20:00:00,565137.0068166329,3,1.5,7924,27509,1.0,0,1,1,6,3639,3313,1968,1996,98141,47.793234,-121.786742,2805,185853
13126,2015-10-30 21:00:00,78475.025133527,5,5.0,1818,114226,1.5,0,1,4,5,3080,2183,1937,1989,98048,47.221819,-122.429342,2235,146366
13127,2015-10-30 22:00:00,924663.3615235654,10,6.5,12454,105491,1.0,0,3,4,10,4333,53,1946,1944,98082,47.585042,-122.378861,6196,60770
13128,2015-10-30 23:00:00,312966.4947700812,4,4.5,991,138025,3.5,0,0,4,11,5066,4582,2011,1972,98151,47.247225,-122.064169,5773,133690
13129,2015-10-31 00:00:00,174168.1970355328,8,1.5,3025,109429,1.5,0,4,2,13,3090,3834,1986,1984,98139,47.334452,-122.333273,2623,53764
13130,2015-10-31 01:00:00,854905.8167611205,6,5.5,9809,62172,1.5,0,3,2,13,3449,2485,1981,1961,98031,47.174881,-122.421205,1884,12957
13131,2015-10-31 02:00:00,435159.28454187437,8,0.5,3170,131308,1.5,0,4,1,13,2434,4392,1993,1958,98076,47.703843,-121.981392,1061,145534
13132,2015-10-31 03:00:00,1036454.2218010308,7,7.0,9894,113415,3.5,0,1,4,5,8148,947,1916,1988,98158,47.632033,-121.953901,1981,184524
13133,2015-10-31 04:00:00,601130.0527809486,2,7.5,5420,11433,3.0,0,2,3,7,1888,746,1911,2010,98169,47.719807,-122.036834,3739,83008
13134,2015-10-31 05:00:00,441944.6150697294,9,5.0,8303,139573,3.0,0,4,5,6,4776,1232,1975,2004,98157,47.526888,-121.325598,2881,108690
13135,2015-10-31 06:00:00,397555.1869419404,6,7.0,8258,108758,1.5,0,3,1,10,7121,441,1944,1990,98034,47.473368,-122.005891,5963,146464
13136,2015-10-31 07:00:00,620263.0445127318,6,1.0,1263,116005,2.0,0,0,1,9,6652,2446,1964,1964,98198,47.221729,-122.419497,1583,26706
13137,2015-10-31 08:00:00,331216.6986440305,2,2.0,6864,121605,2.5,0,1,4,5,1757,1577,1933,1943,98108,47.490007,-121.708745,5507,36100
13138,2015-10-31 09:00:00,243579.6293290921,9,3.0,8388,158416,3.5,0,1,5,9,7606,1467,1940,2005,98079,47.301731,-122.525219,1493,190951
13139,2015-10-31 10:00:00,678022.9296261431,1,6.5,7176,113880,2.0,0,4,4,12,8266,107,1989,2000,98036,47.301125,-121.421477,769,22187
13140,2015-10-31 11:00:00,399855.50006608845,6,4.0,2403,95195,3.0,0,4,5,10,5874,3055,1991,2006,98165,47.744787,-122.4437,505,166122
13141,2015-10-31 12:00:00,452932.0320794079,8,3.0,6164,90633,3.5,0,1,4,13,3973,1305,1931,1940,98125,47.176234,-122.020598,1265,159203
13142,2015-10-31 13:00:00,948432.4852810221,2,1.5,1663,130110,3.5,0,4,3,13,1586,3130,1960,1955,98116,47.290394,-122.176634,2048,110915
13143,2015-10-31 14:00:00,408516.0058757516,3,6.5,1970,17271,1.5,0,3,2,3,8834,1260,1953,2009,98180,47.52453,-122.308333,2149,14688
13144,2015-10-31 15:00:00,447093.82364998676,10,0.5,9554,117833,3.0,0,1,1,5,7768,1826,1904,1987,98163,47.69451,-122.031167,562,134382
13145,2015-10-31 16:00:00,290757.63856903766,10,3.0,6562,150145,2.5,0,4,4,9,8393,2835,1931,1949,98115,47.726225,-122.229936,1661,128778
13146,2015-10-31 17:00:00,598102.8175089904,7,2.5,6165,105084,1.0,0,4,2,4,773,3027,1933,1944,98001,47.609616,-121.31633,5671,125338
13147,2015-10-31 18:00:00,565168.6939210676,1,1.5,9202,131047,1.0,0,2,4,10,3742,2583,1961,2001,98006,47.399585,-121.408438,2367,109421
13148,2015-10-31 19:00:00,831130.9081134836,5,2.0,6341,104884,2.0,0,4,1,5,3635,4186,1901,1945,98052,47.782296,-122.581997,4838,189971
13149,2015-10-31 20:00:00,294964.3598911868,6,4.0,7047,162336,3.5,0,4,2,8,7251,3630,1923,1965,98060,47.401514,-121.921991,5006,83230
13150,2015-10-31 21:00:00,321106.4995180737,10,3.5,11636,190261,1.5,0,1,5,4,2804,1598,1941,1934,98170,47.128608,-121.541575,653,137217
13151,2015-10-31 22:00:00,770269.8441624008,7,4.5,5885,160603,3.0,0,1,2,4,2726,4544,1905,1944,98044,47.652395,-121.357758,5484,70515
13152,2015-10-31 23:00:00,527840.32509232,10,6.0,11356,8258,2.0,0,3,4,9,8254,46,1974,1957,98080,47.229695,-122.374152,4812,58276
13153,2015-11-01 00:00:00,234602.36864231847,10,7.0,6259,134088,2.0,0,0,1,4,6674,228,2011,1976,98197,47.261344,-122.281672,5702,39373
13154,2015-11-01 01:00:00,1104151.6355335447,7,1.5,3781,165343,2.0,0,4,3,4,6929,125,1986,1937,98159,47.432188,-122.331309,5235,131410
13155,2015-11-01 02:00:00,134737.6188425614,3,1.0,10290,46687,2.5,0,2,1,5,2353,3856,1952,1944,98166,47.703222,-121.334571,4921,11342
13156,2015-11-01 03:00:00,766047.4004449344,7,3.0,12075,194645,3.5,0,0,2,8,5912,396,1984,1963,98015,47.557223,-121.456306,1768,10404
13157,2015-11-01 04:00:00,182471.91957089995,1,4.5,685,92913,2.0,0,2,1,3,6414,1855,1998,1946,98120,47.697975,-122.024286,4902,149532
13158,2015-11-01 05:00:00,1656225.8070401207,4,1.0,9801,186897,1.5,0,2,1,5,8306,3192,1923,1989,98063,47.536278,-122.564513,412,96448
13159,2015-11-01 06:00:00,150058.45409979855,7,6.0,4709,42172,2.5,0,1,3,10,1171,4363,1920,2013,98007,47.180665,-122.145748,2981,36060
13160,2015-11-01 07:00:00,991104.6977420038,7,4.5,4939,84197,1.0,0,0,2,8,1328,1631,1988,1997,98059,47.139455,-121.946198,3912,167651
13161,2015-11-01 08:00:00,417840.87114798155,4,6.0,10364,165544,1.0,0,2,1,3,6603,1299,2013,1950,98188,47.65272,-121.640198,4342,4661
13162,2015-11-01 09:00:00,342277.88012307097,1,3.0,6693,22745,1.0,0,3,4,3,6982,4420,1924,1966,98151,47.636298,-121.512427,2273,43100
13163,2015-11-01 10:00:00,503720.9179840178,8,3.5,2597,59237,3.5,0,3,1,4,3963,2091,1968,1945,98036,47.696926,-121.949315,2459,192139
13164,2015-11-01 11:00:00,688541.0635432575,4,6.5,3292,97175,1.5,0,2,1,5,5095,94,2014,2005,98005,47.313365,-122.195234,3811,144696
13165,2015-11-01 12:00:00,234901.0518191087,2,2.5,5807,173275,3.5,0,0,2,8,2998,1460,2007,1948,98098,47.601345,-121.972817,6106,170951
13166,2015-11-01 13:00:00,249933.10783512413,4,3.5,10679,181749,1.5,0,0,1,7,3519,1756,1900,1968,98006,47.221027,-122.216673,2862,77537
13167,2015-11-01 14:00:00,697127.3645733506,8,0.5,921,37546,2.5,0,4,5,9,5186,1224,1992,1948,98184,47.636226,-121.561834,4797,117863
13168,2015-11-01 15:00:00,133901.52657127165,8,4.5,4067,50435,1.0,0,3,5,7,8660,3865,1911,2012,98153,47.228572,-122.248795,1578,150437
13169,2015-11-01 16:00:00,293913.16182987904,5,7.0,10039,156752,2.5,0,1,2,7,4767,3431,1970,1993,98003,47.434319,-121.860316,5751,108843
13170,2015-11-01 17:00:00,3717198.5623593787,2,0.5,4610,58854,1.0,0,4,2,13,3718,2178,1963,1934,98143,47.771795,-122.375855,2909,186998
13171,2015-11-01 18:00:00,224670.67106242894,7,5.0,2056,25471,1.0,0,0,1,11,3869,3124,1970,1968,98044,47.27427,-121.812036,2841,163871
13172,2015-11-01 19:00:00,988023.6900558127,3,7.0,12368,106354,3.5,0,4,2,10,1110,1876,1981,1995,98058,47.510107,-121.541183,841,127377
13173,2015-11-01 20:00:00,293559.15902265,6,4.0,12737,192942,1.0,0,2,3,12,9113,2335,1981,1938,98028,47.65809,-121.60411,3508,6104
13174,2015-11-01 21:00:00,631802.169609903,9,3.0,10148,150805,3.5,0,2,4,6,2952,3848,1998,1935,98087,47.482556,-121.363045,4292,72654
