InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
569609,22870,PRODUCT_191,95,10/23/2012 14:00,2.7222972503206337,16172.0,United Kingdom,258.6182387804602
569610,27225,PRODUCT_335,91,10/23/2012 14:30,5.2190396725843256,16547.0,United Kingdom,474.9326102051736
569611,23926,PRODUCT_381,31,10/23/2012 15:00,5.57788450920354,14667.0,United Kingdom,172.91441978530975
569612,21176,PRODUCT_309,15,10/23/2012 15:30,4.153932898797969,17042.0,United Kingdom,62.30899348196953
569613,23363,PRODUCT_339,30,10/23/2012 16:00,3.4102972557751343,14171.0,United Kingdom,102.30891767325403
569614,26153,PRODUCT_497,63,10/23/2012 16:30,0.13134879212211992,,United Kingdom,8.274973903693555
569615,V8398,PRODUCT_362,97,10/23/2012 17:00,4.450408932570589,14487.0,United Kingdom,431.68966645934717
569616,20709,PRODUCT_479,6,10/23/2012 17:30,5.207528645568356,13930.0,United Kingdom,31.245171873410136
569617,25783,PRODUCT_184,3,10/23/2012 18:00,2.811590532116997,13367.0,United Kingdom,8.434771596350991
569618,20007,PRODUCT_323,17,10/23/2012 18:30,4.812262432793058,14660.0,United Kingdom,81.80846135748199
569619,26321,PRODUCT_375,80,10/23/2012 19:00,3.808218238305968,,United Kingdom,304.65745906447745
569620,24672,PRODUCT_156,8,10/23/2012 19:30,6.142565664489368,14770.0,United Kingdom,49.14052531591494
569621,25692,PRODUCT_274,64,10/23/2012 20:00,5.5864614447390055,15400.0,United Kingdom,357.53353246329635
569622,20214,PRODUCT_357,48,10/23/2012 20:30,3.1114555348179485,15368.0,United Kingdom,149.3498656712615
569623,23291,PRODUCT_448,49,10/23/2012 21:00,3.893898948060586,16256.0,United Kingdom,190.8010484549687
569624,Y7719,PRODUCT_297,94,10/23/2012 21:30,7.205109150139147,16401.0,United Kingdom,677.2802601130797
569625,20696,PRODUCT_338,93,10/23/2012 22:00,7.360115824422955,14248.0,United Kingdom,684.4907716713349
569626,22939,PRODUCT_42,44,10/23/2012 22:30,0.7272773244398474,14697.0,United Kingdom,32.00020227535329
569627,23372,PRODUCT_374,97,10/23/2012 23:00,6.94000233738833,15921.0,United Kingdom,673.180226726668
569628,21467,PRODUCT_366,6,10/23/2012 23:30,9.082298524123527,17664.0,United Kingdom,54.49379114474116
569629,28297,PRODUCT_17,44,10/24/2012 00:00,11.031239990270445,16908.0,United Kingdom,485.37455957189957
569630,N4319,PRODUCT_33,12,10/24/2012 00:30,0.8116314956242201,,United Kingdom,9.739577947490641
569631,21015,PRODUCT_333,43,10/24/2012 01:00,3.4400105359016506,16728.0,United Kingdom,147.92045304377098
569632,20754,PRODUCT_134,78,10/24/2012 01:30,4.194721904232641,13200.0,United Kingdom,327.188308530146
569633,26828,PRODUCT_20,66,10/24/2012 02:00,6.7228566765204825,14521.0,United Kingdom,443.70854065035184
569634,25714,PRODUCT_476,30,10/24/2012 02:30,5.486462555855849,14829.0,Australia,164.59387667567546
569635,T6508,PRODUCT_246,72,10/24/2012 03:00,8.017736287871525,12555.0,United Kingdom,577.2770127267498
569636,28517,PRODUCT_216,6,10/24/2012 03:30,1.0803374252153617,,United Kingdom,6.48202455129217
569637,27804,PRODUCT_330,10,10/24/2012 04:00,0.8828754631009303,14032.0,United Kingdom,8.828754631009303
569638,26069,PRODUCT_204,72,10/24/2012 04:30,0.6225103262417884,13529.0,United Kingdom,44.82074348940876
569639,28445,PRODUCT_168,96,10/24/2012 05:00,6.18101776334823,15572.0,United Kingdom,593.37770528143
569640,23191,PRODUCT_25,26,10/24/2012 05:30,0.3110759050774661,13887.0,United Kingdom,8.087973532014118
569641,25991,PRODUCT_388,9,10/24/2012 06:00,4.082511421947165,12729.0,United Kingdom,36.74260279752449
569642,22400,PRODUCT_416,97,10/24/2012 06:30,2.4081126646846918,14185.0,United Kingdom,233.5869284744151
569643,26273,PRODUCT_146,60,10/24/2012 07:00,4.2572434327354856,14319.0,United Kingdom,255.43460596412913
569644,24852,PRODUCT_75,89,10/24/2012 07:30,8.146995599866644,14588.0,United Kingdom,725.0826083881313
569645,28672,PRODUCT_466,59,10/24/2012 08:00,4.0381974842663375,16238.0,United Kingdom,238.2536515717139
569646,20696,PRODUCT_120,93,10/24/2012 08:30,4.137524534998685,17802.0,United Kingdom,384.7897817548777
569647,29475,PRODUCT_206,32,10/24/2012 09:00,0.46971661399660913,17758.0,United Kingdom,15.030931647891492
569648,29280,PRODUCT_368,48,10/24/2012 09:30,0.32054046314271334,17967.0,United Kingdom,15.38594223085024
569649,23079,PRODUCT_371,80,10/24/2012 10:00,1.103048385093067,16238.0,United Kingdom,88.24387080744536
569650,20158,PRODUCT_436,63,10/24/2012 10:30,8.122567381173761,15777.0,United Kingdom,511.72174501394693
569651,29422,PRODUCT_67,29,10/24/2012 11:00,1.0134420572670084,17175.0,United Kingdom,29.389819660743242
569652,25612,PRODUCT_370,57,10/24/2012 11:30,7.229829403156934,14304.0,United Kingdom,412.10027597994525
569653,29076,PRODUCT_473,53,10/24/2012 12:00,4.410712666976015,17434.0,United Kingdom,233.7677713497288
569654,29214,PRODUCT_376,97,10/24/2012 12:30,7.218953584231299,12549.0,United Kingdom,700.238497670436
569655,26974,PRODUCT_420,10,10/24/2012 13:00,5.105391067173201,,United Kingdom,51.05391067173201
569656,27577,PRODUCT_46,32,10/24/2012 13:30,1.2347762615800728,14932.0,United Kingdom,39.51284037056233
569657,23710,PRODUCT_421,87,10/24/2012 14:00,0.8069646613443187,13633.0,United Kingdom,70.20592553695572
569658,20305,PRODUCT_296,54,10/24/2012 14:30,5.959532216036407,13438.0,United Kingdom,321.814739665966
569659,29682,PRODUCT_318,10,10/24/2012 15:00,2.9061311870427415,13224.0,United Kingdom,29.061311870427417
569660,25802,PRODUCT_374,17,10/24/2012 15:30,4.740698285475713,15726.0,United Kingdom,80.59187085308713
569661,27508,PRODUCT_261,27,10/24/2012 16:00,3.331677362412904,13239.0,United Kingdom,89.95528878514841
569662,27226,PRODUCT_308,10,10/24/2012 16:30,6.6132699361825384,15534.0,United Kingdom,66.13269936182539
569663,27988,PRODUCT_310,97,10/24/2012 17:00,1.77718353900466,15903.0,United Kingdom,172.38680328345202
569664,26430,PRODUCT_337,63,10/24/2012 17:30,4.773045587208735,16493.0,United Kingdom,300.7018719941503
569665,20967,PRODUCT_149,36,10/24/2012 18:00,4.115569968967151,,United Kingdom,148.16051888281743
569666,27120,PRODUCT_362,5,10/24/2012 18:30,4.933865011994561,17945.0,United Kingdom,24.669325059972806
569667,21853,PRODUCT_325,40,10/24/2012 19:00,7.569382208052497,,United Kingdom,302.77528832209987
569668,25392,PRODUCT_213,17,10/24/2012 19:30,6.6203644563638715,,United Kingdom,112.54619575818582
569669,21543,PRODUCT_274,56,10/24/2012 20:00,7.039455211241199,,United Kingdom,394.20949182950716
569670,25891,PRODUCT_173,17,10/24/2012 20:30,7.967007639977997,12210.0,France,135.43912987962597
569671,24052,PRODUCT_397,82,10/24/2012 21:00,1.1945645734553771,12625.0,United Kingdom,97.95429502334093
569672,26634,PRODUCT_56,64,10/24/2012 21:30,0.3297413661694799,14385.0,United Kingdom,21.103447434846714
569673,21983,PRODUCT_16,46,10/24/2012 22:00,10.327851454478399,14952.0,United Kingdom,475.08116690600633
569674,27511,PRODUCT_437,36,10/24/2012 22:30,7.933356392277498,,United Kingdom,285.60083012198993
569675,25643,PRODUCT_44,82,10/24/2012 23:00,6.410992761493176,17610.0,Spain,525.7014064424404
569676,24025,PRODUCT_458,57,10/24/2012 23:30,4.583541520757062,16433.0,United Kingdom,261.2618666831525
569677,27438,PRODUCT_493,92,10/25/2012 00:00,4.592923660989111,,United Kingdom,422.5489768109982
569678,26272,PRODUCT_133,65,10/25/2012 00:30,8.888033397195866,15313.0,United Kingdom,577.7221708177312
569679,26114,PRODUCT_260,60,10/25/2012 01:00,10.084029696207342,14419.0,United Kingdom,605.0417817724405
569680,26007,PRODUCT_3,14,10/25/2012 01:30,4.9213586015837265,15699.0,United Kingdom,68.89902042217217
569681,Z4509,PRODUCT_396,59,10/25/2012 02:00,1.3721157672303463,16314.0,United Kingdom,80.95483026659043
569682,20870,PRODUCT_3,69,10/25/2012 02:30,6.11269730886386,,United Kingdom,421.7761143116063
569683,23960,PRODUCT_424,25,10/25/2012 03:00,6.389655296166147,12578.0,United Kingdom,159.74138240415368
569684,21771,PRODUCT_349,65,10/25/2012 03:30,1.9471837450946516,13075.0,United Kingdom,126.56694343115235
569685,28284,PRODUCT_464,22,10/25/2012 04:00,1.3305166038341607,,United Kingdom,29.271365284351536
569686,26920,PRODUCT_404,60,10/25/2012 04:30,8.044075964343891,13043.0,United Kingdom,482.6445578606335
569687,23703,PRODUCT_134,73,10/25/2012 05:00,5.423499314951681,,United Kingdom,395.9154499914727
569688,R6796,PRODUCT_70,4,10/25/2012 05:30,5.514194975955628,14902.0,United Kingdom,22.056779903822513
569689,27222,PRODUCT_183,10,10/25/2012 06:00,2.152198897392508,17351.0,United Kingdom,21.521988973925083
569690,27254,PRODUCT_129,36,10/25/2012 06:30,6.152298242307332,,United Kingdom,221.48273672306394
569691,23598,PRODUCT_314,60,10/25/2012 07:00,6.784867528865977,17596.0,United Kingdom,407.09205173195863
569692,28905,PRODUCT_302,54,10/25/2012 07:30,4.565991776771435,12558.0,United Kingdom,246.5635559456575
569693,27268,PRODUCT_7,46,10/25/2012 08:00,0.16757044714294356,12218.0,United Kingdom,7.708240568575404
569694,29875,PRODUCT_458,35,10/25/2012 08:30,1.8434750525676842,15901.0,United Kingdom,64.52162683986894
569695,23252,PRODUCT_200,89,10/25/2012 09:00,6.188164744176491,13329.0,United Kingdom,550.7466622317077
569696,23014,PRODUCT_110,11,10/25/2012 09:30,2.8123598366251015,,United Kingdom,30.935958202876115
569697,22529,PRODUCT_459,63,10/25/2012 10:00,5.212109290243189,16570.0,United Kingdom,328.36288528532094
569698,29084,PRODUCT_173,29,10/25/2012 10:30,8.271403998889156,15673.0,United Kingdom,239.87071596778551
569699,23886,PRODUCT_265,53,10/25/2012 11:00,7.79603325656824,12382.0,Germany,413.1897625981167
569700,21329,PRODUCT_120,91,10/25/2012 11:30,7.582761174512484,,United Kingdom,690.031266880636
569701,28251,PRODUCT_98,42,10/25/2012 12:00,2.883857289107815,14922.0,Spain,121.12200614252822
569702,20850,PRODUCT_342,34,10/25/2012 12:30,6.580895232360006,14030.0,United Kingdom,223.7504379002402
569703,29318,PRODUCT_302,23,10/25/2012 13:00,6.294999139429874,15589.0,United Kingdom,144.7849802068871
569704,23374,PRODUCT_180,28,10/25/2012 13:30,6.035290878318584,,United Kingdom,168.98814459292035
569705,27485,PRODUCT_238,65,10/25/2012 14:00,0.0560283709851519,17556.0,United Kingdom,3.6418441140348734
569706,21764,PRODUCT_145,10,10/25/2012 14:30,7.881389755895933,14446.0,United Kingdom,78.81389755895933
569707,27621,PRODUCT_32,1,10/25/2012 15:00,1.1219064489465675,15306.0,United Kingdom,1.1219064489465675
569708,23285,PRODUCT_102,31,10/25/2012 15:30,3.9109794215754503,17836.0,United Kingdom,121.24036206883896
569709,27367,PRODUCT_137,35,10/25/2012 16:00,5.614865705276887,,EIRE,196.52029968469103
569710,20749,PRODUCT_368,52,10/25/2012 16:30,5.118684510691345,16757.0,United Kingdom,266.1715945559499
569711,27375,PRODUCT_168,86,10/25/2012 17:00,7.160466075739821,,United Kingdom,615.8000825136246
569712,26502,PRODUCT_324,32,10/25/2012 17:30,3.439834913408779,15543.0,United Kingdom,110.07471722908093
569713,21745,PRODUCT_348,80,10/25/2012 18:00,5.552701618654438,15962.0,United Kingdom,444.21612949235504
569714,26092,PRODUCT_355,7,10/25/2012 18:30,3.023806785350563,,United Kingdom,21.16664749745394
569715,O8044,PRODUCT_73,21,10/25/2012 19:00,2.3299889558119458,17165.0,United Kingdom,48.92976807205086
569716,23368,PRODUCT_410,28,10/25/2012 19:30,4.579213860877806,,United Kingdom,128.21798810457855
569717,20029,PRODUCT_392,44,10/25/2012 20:00,5.713672373504428,16817.0,United Kingdom,251.40158443419483
569718,24203,PRODUCT_129,55,10/25/2012 20:30,2.7381560703123653,,United Kingdom,150.59858386718008
569719,22704,PRODUCT_31,32,10/25/2012 21:00,1.2420053332507948,17602.0,United Kingdom,39.74417066402543
569720,21133,PRODUCT_52,92,10/25/2012 21:30,7.674639776662757,13229.0,United Kingdom,706.0668594529736
569721,20768,PRODUCT_212,62,10/25/2012 22:00,0.4272819255671587,15852.0,United Kingdom,26.491479385163842
569722,26478,PRODUCT_64,50,10/25/2012 22:30,3.020676801938336,14233.0,United Kingdom,151.0338400969168
569723,20507,PRODUCT_396,50,10/25/2012 23:00,4.85059510229539,14264.0,United Kingdom,242.5297551147695
569724,28092,PRODUCT_368,38,10/25/2012 23:30,3.090522139528405,17543.0,Norway,117.43984130207939
569725,23005,PRODUCT_389,64,10/26/2012 00:00,3.7320981107205506,,United Kingdom,238.85427908611524
569726,22572,PRODUCT_109,69,10/26/2012 00:30,4.333850208658461,15634.0,United Kingdom,299.03566439743383
569727,20969,PRODUCT_194,77,10/26/2012 01:00,2.565475342182417,14959.0,United Kingdom,197.5416013480461
569728,22046,PRODUCT_422,58,10/26/2012 01:30,5.17267122356567,13530.0,United Kingdom,300.0149309668089
569729,22247,PRODUCT_410,56,10/26/2012 02:00,2.491848603135055,15058.0,United Kingdom,139.54352177556308
569730,24816,PRODUCT_450,47,10/26/2012 02:30,9.274988437497983,14168.0,United Kingdom,435.9244565624052
569731,20076,PRODUCT_120,38,10/26/2012 03:00,1.1207300124301476,15764.0,United Kingdom,42.58774047234561
569732,27409,PRODUCT_490,40,10/26/2012 03:30,3.900020668543254,12473.0,Germany,156.00082674173018
569733,25097,PRODUCT_376,67,10/26/2012 04:00,8.779810231070467,15756.0,United Kingdom,588.2472854817213
569734,24635,PRODUCT_380,84,10/26/2012 04:30,3.908118165285425,14714.0,United Kingdom,328.2819258839757
569735,26300,PRODUCT_184,86,10/26/2012 05:00,2.095094940930835,13561.0,United Kingdom,180.1781649200518
569736,22276,PRODUCT_184,66,10/26/2012 05:30,4.561080425099605,17173.0,United Kingdom,301.03130805657395
569737,23568,PRODUCT_486,24,10/26/2012 06:00,4.0581070635386745,13200.0,United Kingdom,97.39456952492819
569738,24477,PRODUCT_38,91,10/26/2012 06:30,3.6235553836620378,13831.0,United Kingdom,329.74353991324546
569739,29798,PRODUCT_77,81,10/26/2012 07:00,3.0770012328767082,15925.0,United Kingdom,249.23709986301336
569740,20441,PRODUCT_397,1,10/26/2012 07:30,1.8662741879248879,12294.0,United Kingdom,1.8662741879248879
569741,A1820,PRODUCT_286,69,10/26/2012 08:00,8.985768219395123,16754.0,United Kingdom,620.0180071382634
569742,20112,PRODUCT_88,3,10/26/2012 08:30,6.081614982269025,13212.0,United Kingdom,18.244844946807078
569743,25425,PRODUCT_168,47,10/26/2012 09:00,1.9843951586985638,16343.0,United Kingdom,93.2665724588325
569744,22053,PRODUCT_212,75,10/26/2012 09:30,6.247546436697521,15584.0,United Kingdom,468.565982752314
569745,23034,PRODUCT_257,27,10/26/2012 10:00,3.0348018642187933,13750.0,United Kingdom,81.93965033390742
569746,23971,PRODUCT_276,91,10/26/2012 10:30,2.343749191529822,15966.0,United Kingdom,213.28117642921382
569747,22112,PRODUCT_210,16,10/26/2012 11:00,7.085632377790622,14443.0,United Kingdom,113.37011804464996
569748,20983,PRODUCT_410,95,10/26/2012 11:30,3.0661579883299144,,United Kingdom,291.2850088913419
569749,28886,PRODUCT_240,41,10/26/2012 12:00,0.8812808981031903,12281.0,United Kingdom,36.132516822230805
569750,23205,PRODUCT_340,93,10/26/2012 12:30,3.3713703371715122,14382.0,United Kingdom,313.53744135695064
569751,27523,PRODUCT_393,39,10/26/2012 13:00,12.234496083118314,13856.0,United Kingdom,477.1453472416143
569752,21223,PRODUCT_258,76,10/26/2012 13:30,6.271666549229147,16867.0,United Kingdom,476.6466577414152
569753,20725,PRODUCT_207,75,10/26/2012 14:00,3.0676046969432487,17122.0,United Kingdom,230.07035227074365
569754,21015,PRODUCT_257,15,10/26/2012 14:30,0.7781215382023228,15756.0,United Kingdom,11.671823073034842
569755,24185,PRODUCT_51,42,10/26/2012 15:00,5.328735574581112,12024.0,United Kingdom,223.80689413240668
569756,24425,PRODUCT_158,99,10/26/2012 15:30,2.8370779090531015,17381.0,United Kingdom,280.87071299625705
569757,28881,PRODUCT_215,90,10/26/2012 16:00,3.074926079261683,16946.0,United Kingdom,276.7433471335515
569758,22650,PRODUCT_40,53,10/26/2012 16:30,5.27011387525712,17482.0,United Kingdom,279.31603538862737
569759,29023,PRODUCT_484,6,10/26/2012 17:00,3.4585214104832325,14137.0,United Kingdom,20.751128462899395
569760,21620,PRODUCT_71,4,10/26/2012 17:30,2.445342808826564,15459.0,United Kingdom,9.781371235306256
569761,24351,PRODUCT_423,83,10/26/2012 18:00,1.0161938078147523,,United Kingdom,84.34408604862445
569762,29693,PRODUCT_121,88,10/26/2012 18:30,8.18456771015229,,United Kingdom,720.2419584934015
569763,Z4761,PRODUCT_132,41,10/26/2012 19:00,5.47530346323915,15207.0,United Kingdom,224.48744199280517
569764,26212,PRODUCT_23,48,10/26/2012 19:30,7.9140580412455845,14041.0,United Kingdom,379.87478597978804
569765,V8304,PRODUCT_166,56,10/26/2012 20:00,0.03141543820933723,13188.0,United Kingdom,1.759264539722885
569766,29679,PRODUCT_344,96,10/26/2012 20:30,3.5883240016843505,14725.0,United Kingdom,344.47910416169765
569767,26326,PRODUCT_11,91,10/26/2012 21:00,8.809638091414262,14455.0,United Kingdom,801.6770663186979
569768,29288,PRODUCT_197,72,10/26/2012 21:30,2.8963858254870565,17542.0,United Kingdom,208.53977943506806
569769,28322,PRODUCT_213,72,10/26/2012 22:00,3.3949246540133906,,United Kingdom,244.43457508896412
569770,29852,PRODUCT_59,43,10/26/2012 22:30,1.8565320898803028,15577.0,United Kingdom,79.83087986485302
569771,25312,PRODUCT_486,90,10/26/2012 23:00,1.2830545525247712,12185.0,United Kingdom,115.4749097272294
569772,27840,PRODUCT_456,51,10/26/2012 23:30,2.1865565206350617,17224.0,Portugal,111.51438255238814
569773,27248,PRODUCT_99,66,10/27/2012 00:00,3.712953136802597,15716.0,United Kingdom,245.0549070289714
569774,24252,PRODUCT_188,48,10/27/2012 00:30,9.96785418531249,,United Kingdom,478.4570008949995
569775,22566,PRODUCT_347,46,10/27/2012 01:00,2.826416716125313,13772.0,United Kingdom,130.0151689417644
569776,22542,PRODUCT_18,90,10/27/2012 01:30,5.907496334956836,,Switzerland,531.6746701461152
569777,20374,PRODUCT_226,12,10/27/2012 02:00,7.710777757435748,12233.0,United Kingdom,92.52933308922897
569778,29222,PRODUCT_309,90,10/27/2012 02:30,3.5271627846885916,,United Kingdom,317.44465062197327
569779,23259,PRODUCT_343,86,10/27/2012 03:00,2.5696373060461823,14931.0,United Kingdom,220.98880831997167
569780,27935,PRODUCT_136,59,10/27/2012 03:30,0.21873758188665704,15760.0,United Kingdom,12.905517331312765
569781,22921,PRODUCT_175,82,10/27/2012 04:00,0.6335423621837108,12152.0,Italy,51.95047369906429
569782,26656,PRODUCT_6,1,10/27/2012 04:30,4.962896895464022,12956.0,United Kingdom,4.962896895464022
569783,24141,PRODUCT_299,56,10/27/2012 05:00,4.342311724030546,14543.0,United Kingdom,243.1694565457106
569784,29553,PRODUCT_8,2,10/27/2012 05:30,2.440742014862285,13871.0,United Kingdom,4.88148402972457
569785,27212,PRODUCT_292,79,10/27/2012 06:00,5.3150770705932935,12691.0,United Kingdom,419.8910885768702
569786,24115,PRODUCT_204,54,10/27/2012 06:30,8.71330721319714,,Australia,470.5185895126456
569787,23116,PRODUCT_50,64,10/27/2012 07:00,1.49158505902105,12062.0,United Kingdom,95.4614437773472
569788,25716,PRODUCT_329,85,10/27/2012 07:30,1.1514799281739636,16023.0,United Kingdom,97.87579389478691
569789,24238,PRODUCT_119,37,10/27/2012 08:00,0.15273843358334727,,United Kingdom,5.651322042583849
569790,21437,PRODUCT_211,75,10/27/2012 08:30,2.100127302400508,16922.0,United Kingdom,157.50954768003808
569791,23918,PRODUCT_471,53,10/27/2012 09:00,6.372444041964448,16308.0,United Kingdom,337.73953422411574
569792,24374,PRODUCT_54,63,10/27/2012 09:30,3.7857615576524193,17455.0,United Kingdom,238.5029781321024
569793,21032,PRODUCT_242,12,10/27/2012 10:00,4.134261757685158,,United Kingdom,49.61114109222189
569794,26181,PRODUCT_262,93,10/27/2012 10:30,3.415971664587612,16056.0,United Kingdom,317.6853648066479
569795,24779,PRODUCT_257,55,10/27/2012 11:00,7.881373258173932,16578.0,United Kingdom,433.47552919956627
569796,25052,PRODUCT_28,82,10/27/2012 11:30,0.7620778979197311,,United Kingdom,62.49038762941795
